,Unnamed: 0,image,cat_name,act_name,act_id
14229,19614,"(array(['060585297.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14230,19615,"(array(['028882778.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14231,19616,"(array(['079699262.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14232,19617,"(array(['079839615.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14233,19618,"(array(['077541451.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14234,19619,"(array(['052483351.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14235,19620,"(array(['028456671.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14236,19621,"(array(['080944404.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14237,19622,"(array(['018610056.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14238,19623,"(array(['028975960.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14239,19624,"(array(['018394771.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14240,19625,"(array(['067421016.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14241,19626,"(array(['068623603.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14242,19627,"(array(['065250999.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14243,19628,"(array(['041560147.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14244,19629,"(array(['010017101.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14245,19630,"(array(['091116958.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14246,19637,"(array(['022722069.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14247,19638,"(array(['024429029.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14248,19654,"(array(['044874075.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14249,19655,"(array(['086302596.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14250,19656,"(array(['086945910.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14251,19657,"(array(['047069122.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14252,19658,"(array(['097292571.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14253,19659,"(array(['007558509.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14254,19660,"(array(['000336238.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14255,19661,"(array(['038066826.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14256,19662,"(array(['060109706.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14257,19663,"(array(['062920016.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14258,19672,"(array(['020292589.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14259,19673,"(array(['042825070.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14260,19674,"(array(['069589465.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14261,19675,"(array(['053725227.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14262,19676,"(array(['001858033.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14263,19677,"(array(['095355681.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14264,19678,"(array(['084481605.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14265,19679,"(array(['026054501.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14266,19680,"(array(['061645894.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14267,19681,"(array(['092323938.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14268,19682,"(array(['009601101.jpg'], dtype='<U13'),)",home repair,washing and waxing car,588
14269,19686,"(array(['083558861.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14270,19687,"(array(['038064615.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14271,19688,"(array(['006366333.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14272,19689,"(array(['006583774.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14273,19690,"(array(['004274461.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14274,19691,"(array(['040914542.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14275,19692,"(array(['071840628.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14276,19693,"(array(['020372246.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14277,19694,"(array(['064646852.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14278,19695,"(array(['068708847.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14279,19696,"(array(['025520212.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14280,19697,"(array(['060055766.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14281,19698,"(array(['068486834.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14282,19699,"(array(['046661362.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14283,19700,"(array(['033671660.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14284,19701,"(array(['061915155.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14285,19702,"(array(['097784709.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14286,19703,"(array(['042684141.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14287,19704,"(array(['039173510.jpg'], dtype='<U13'),)",water activities,windsurfing,592
14288,19708,"(array(['032869739.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14289,19709,"(array(['012142212.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14290,19710,"(array(['046625674.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14291,19711,"(array(['000338399.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14292,19712,"(array(['040178525.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14293,19713,"(array(['010573527.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14294,19714,"(array(['002429270.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14295,19715,"(array(['082447505.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14296,19716,"(array(['091624880.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14297,19717,"(array(['020767465.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14298,19718,"(array(['053929826.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14299,19719,"(array(['027795816.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14300,19720,"(array(['049357744.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14301,19721,"(array(['043663132.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14302,19722,"(array(['026905106.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14303,19723,"(array(['070039358.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14304,19724,"(array(['012649096.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14305,19725,"(array(['005307278.jpg'], dtype='<U13'),)",water activities,"diving, springboard or platform",594
14306,19733,"(array(['049969060.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14307,19734,"(array(['052851517.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14308,19735,"(array(['069190231.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14309,19736,"(array(['071120716.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14310,19737,"(array(['037762908.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14311,19738,"(array(['041354052.jpg'], dtype='<U13'),)",conditioning exercise,"rowing, stationary",595
14312,19741,"(array(['045335354.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14313,19742,"(array(['088959646.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14314,19743,"(array(['069636127.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14315,19744,"(array(['089865638.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14316,19745,"(array(['070913699.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14317,19746,"(array(['097099215.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14318,19747,"(array(['063573678.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14319,19748,"(array(['096355014.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14320,19749,"(array(['015816989.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14321,19750,"(array(['005247768.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14322,19751,"(array(['057912519.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14323,19752,"(array(['098349321.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14324,19753,"(array(['041760525.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14325,19754,"(array(['021204336.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14326,19755,"(array(['052154145.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14327,19756,"(array(['064879862.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14328,19757,"(array(['031517870.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14329,19758,"(array(['071476936.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14330,19759,"(array(['097511451.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14331,19760,"(array(['089696312.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14332,19761,"(array(['029158537.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14333,19762,"(array(['032672368.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14334,19763,"(array(['037154122.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14335,19764,"(array(['039455278.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14336,19765,"(array(['010031950.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14337,19766,"(array(['076196284.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14338,19767,"(array(['036533926.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14339,19768,"(array(['087981998.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14340,19769,"(array(['092694062.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14341,19770,"(array(['002443131.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14342,19771,"(array(['098850307.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14343,19772,"(array(['071002273.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14344,19773,"(array(['052039223.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14345,19774,"(array(['038952761.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14346,19775,"(array(['051851813.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14347,19776,"(array(['032462472.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14348,19777,"(array(['062268781.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14349,19778,"(array(['009298028.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14350,19779,"(array(['062112260.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14351,19780,"(array(['027534485.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14352,19781,"(array(['001763483.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14353,19782,"(array(['055270577.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14354,19783,"(array(['057844776.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14355,19784,"(array(['042656900.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14356,19785,"(array(['007228623.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14357,19786,"(array(['089334295.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14358,19787,"(array(['061143081.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14359,19788,"(array(['011571330.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14360,19789,"(array(['051093058.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14361,19790,"(array(['049725432.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14362,19791,"(array(['006040187.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14363,19792,"(array(['060685970.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14364,19793,"(array(['080832640.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14365,19794,"(array(['074900805.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14366,19795,"(array(['020296941.jpg'], dtype='<U13'),)",home activities,cooking or food preparation,596
14367,19796,"(array(['086229253.jpg'], dtype='<U13'),)",occupation,forestry,583
14368,19797,"(array(['034254217.jpg'], dtype='<U13'),)",occupation,forestry,583
14369,19798,"(array(['094650838.jpg'], dtype='<U13'),)",occupation,forestry,583
14370,19799,"(array(['007174796.jpg'], dtype='<U13'),)",occupation,forestry,583
14371,19800,"(array(['048620869.jpg'], dtype='<U13'),)",occupation,forestry,583
14372,19801,"(array(['059712438.jpg'], dtype='<U13'),)",occupation,forestry,583
14373,19802,"(array(['024765010.jpg'], dtype='<U13'),)",occupation,forestry,583
14374,19803,"(array(['077138019.jpg'], dtype='<U13'),)",occupation,forestry,583
14375,19804,"(array(['062689568.jpg'], dtype='<U13'),)",occupation,forestry,583
14376,19805,"(array(['001810944.jpg'], dtype='<U13'),)",occupation,forestry,583
14377,19806,"(array(['060836859.jpg'], dtype='<U13'),)",occupation,forestry,583
14378,19807,"(array(['049147823.jpg'], dtype='<U13'),)",occupation,forestry,583
14379,19808,"(array(['019602920.jpg'], dtype='<U13'),)",occupation,forestry,583
14380,19809,"(array(['099574823.jpg'], dtype='<U13'),)",occupation,forestry,583
14381,19810,"(array(['089716219.jpg'], dtype='<U13'),)",occupation,forestry,583
14382,19811,"(array(['029250770.jpg'], dtype='<U13'),)",occupation,forestry,583
14383,19812,"(array(['054107092.jpg'], dtype='<U13'),)",occupation,forestry,583
14384,19813,"(array(['031650214.jpg'], dtype='<U13'),)",occupation,forestry,583
14385,19814,"(array(['077549575.jpg'], dtype='<U13'),)",occupation,forestry,583
14386,19815,"(array(['093033143.jpg'], dtype='<U13'),)",occupation,forestry,583
14387,19816,"(array(['035882861.jpg'], dtype='<U13'),)",occupation,forestry,583
14388,19817,"(array(['080558425.jpg'], dtype='<U13'),)",occupation,forestry,583
14389,19818,"(array(['049840754.jpg'], dtype='<U13'),)",occupation,forestry,583
14390,19819,"(array(['039657856.jpg'], dtype='<U13'),)",occupation,forestry,583
14391,19820,"(array(['093842185.jpg'], dtype='<U13'),)",occupation,forestry,583
14392,19821,"(array(['051040469.jpg'], dtype='<U13'),)",occupation,forestry,583
14393,19822,"(array(['046741050.jpg'], dtype='<U13'),)",occupation,forestry,583
14394,19823,"(array(['067243440.jpg'], dtype='<U13'),)",occupation,forestry,583
14395,19824,"(array(['026123420.jpg'], dtype='<U13'),)",occupation,forestry,583
14396,19825,"(array(['032479287.jpg'], dtype='<U13'),)",occupation,forestry,583
14397,19826,"(array(['093204584.jpg'], dtype='<U13'),)",occupation,forestry,583
14398,19827,"(array(['067852985.jpg'], dtype='<U13'),)",occupation,forestry,583
14399,19828,"(array(['082663715.jpg'], dtype='<U13'),)",occupation,forestry,583
14400,19829,"(array(['027111176.jpg'], dtype='<U13'),)",occupation,forestry,583
14401,19830,"(array(['054379019.jpg'], dtype='<U13'),)",occupation,forestry,583
14402,19831,"(array(['097139627.jpg'], dtype='<U13'),)",occupation,forestry,583
14403,19832,"(array(['031870390.jpg'], dtype='<U13'),)",occupation,forestry,583
14404,19833,"(array(['016047648.jpg'], dtype='<U13'),)",occupation,forestry,583
14405,19834,"(array(['051088601.jpg'], dtype='<U13'),)",occupation,forestry,583
14406,19835,"(array(['038782109.jpg'], dtype='<U13'),)",occupation,forestry,583
14407,19836,"(array(['015957723.jpg'], dtype='<U13'),)",occupation,forestry,583
14408,19852,"(array(['027331932.jpg'], dtype='<U13'),)",occupation,forestry,583
14409,19853,"(array(['079603715.jpg'], dtype='<U13'),)",occupation,forestry,583
14410,19854,"(array(['000805262.jpg'], dtype='<U13'),)",occupation,forestry,583
14411,19855,"(array(['084252705.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14412,19856,"(array(['095475368.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14413,19857,"(array(['071613506.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14414,19858,"(array(['073364407.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14415,19859,"(array(['093356231.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14416,19860,"(array(['020907129.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14417,19865,"(array(['054577749.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14418,19867,"(array(['062034286.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14419,19868,"(array(['070498464.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14420,19869,"(array(['008238174.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14421,19870,"(array(['035564843.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14422,19871,"(array(['043400002.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14423,19872,"(array(['026062930.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14424,19873,"(array(['017262727.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14425,19874,"(array(['013892748.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14426,19875,"(array(['036638339.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14427,19876,"(array(['049344170.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14428,19877,"(array(['006297644.jpg'], dtype='<U13'),)",water activities,"swimming, breaststroke, recreational",346
14429,19878,"(array(['094645809.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14430,19879,"(array(['076524332.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14431,19880,"(array(['073085177.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14432,19881,"(array(['017286052.jpg'], dtype='<U13'),)",water activities,"swimming, butterfly, general",601
14433,19882,"(array(['060380077.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14434,19883,"(array(['052972495.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14435,19884,"(array(['098246885.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14436,19885,"(array(['074767177.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14437,19886,"(array(['057576188.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14438,19887,"(array(['085081267.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14439,19888,"(array(['015509427.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14440,19889,"(array(['001521653.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14441,19890,"(array(['069023333.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14442,19891,"(array(['009831146.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14443,19892,"(array(['011543364.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14444,19893,"(array(['074468073.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14445,19894,"(array(['027053484.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14446,19895,"(array(['062863122.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14447,19896,"(array(['091740693.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14448,19897,"(array(['031647453.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14449,19906,"(array(['087024166.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14450,19907,"(array(['078477320.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14451,19908,"(array(['053063726.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14452,19909,"(array(['010244212.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14453,19910,"(array(['070976728.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14454,19911,"(array(['036282872.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14455,19912,"(array(['008565039.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14456,19913,"(array(['084246641.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14457,19915,"(array(['021824883.jpg'], dtype='<U13'),)",home repair,"carpentry, home remodeling tasks",604
14458,19916,"(array(['087145206.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14459,19917,"(array(['090213387.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14460,19918,"(array(['033897084.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14461,19919,"(array(['035480142.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14462,19920,"(array(['057962853.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14463,19921,"(array(['073344149.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14464,19922,"(array(['006314920.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14465,19923,"(array(['059334366.jpg'], dtype='<U13'),)",home repair,"carpentry, home remodeling tasks",604
14466,19924,"(array(['095282006.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14467,19925,"(array(['026209390.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14468,19926,"(array(['090882721.jpg'], dtype='<U13'),)",home repair,"carpentry, finishing or refinishing cabinets or furniture",84
14469,19927,"(array(['095016834.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14470,19928,"(array(['026915364.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14471,19929,"(array(['075420187.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14472,19930,"(array(['023877501.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14473,19931,"(array(['073761116.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14474,19932,"(array(['079741997.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14475,19933,"(array(['024720570.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14476,19934,"(array(['071586954.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14477,19935,"(array(['081210454.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14478,19936,"(array(['035857887.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14479,19937,"(array(['016770278.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14480,19938,"(array(['009196457.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14481,19939,"(array(['057538170.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14482,19940,"(array(['097809812.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14483,19941,"(array(['082295032.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14484,19942,"(array(['043583964.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14485,19943,"(array(['053662090.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14486,19944,"(array(['027952789.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14487,19945,"(array(['016306587.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14488,19946,"(array(['048208116.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14489,19947,"(array(['046350157.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14490,19948,"(array(['052192995.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14491,19949,"(array(['095280459.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14492,19950,"(array(['060389530.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14493,19951,"(array(['060577184.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14494,19952,"(array(['012802476.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14495,19953,"(array(['099648887.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14496,19954,"(array(['077284494.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14497,19955,"(array(['087720334.jpg'], dtype='<U13'),)",sports,"table tennis, ping pong (Taylor Code 410)",605
14498,19969,"(array(['081514460.jpg'], dtype='<U13'),)",sports,soccer,608
14499,19970,"(array(['054998898.jpg'], dtype='<U13'),)",sports,soccer,608
14500,19971,"(array(['086899941.jpg'], dtype='<U13'),)",sports,soccer,608
14501,19994,"(array(['004681396.jpg'], dtype='<U13'),)",sports,soccer,608
14502,19995,"(array(['030369847.jpg'], dtype='<U13'),)",sports,soccer,608
14503,19996,"(array(['044332001.jpg'], dtype='<U13'),)",sports,soccer,608
14504,19997,"(array(['017226481.jpg'], dtype='<U13'),)",sports,soccer,608
14505,19998,"(array(['072999831.jpg'], dtype='<U13'),)",sports,soccer,608
14506,19999,"(array(['018451200.jpg'], dtype='<U13'),)",sports,soccer,608
14507,20000,"(array(['034663969.jpg'], dtype='<U13'),)",sports,soccer,608
14508,20001,"(array(['066328064.jpg'], dtype='<U13'),)",sports,soccer,608
14509,20002,"(array(['048208934.jpg'], dtype='<U13'),)",sports,soccer,608
14510,20003,"(array(['073857104.jpg'], dtype='<U13'),)",sports,soccer,608
14511,20004,"(array(['096120790.jpg'], dtype='<U13'),)",sports,soccer,608
14512,20005,"(array(['011654669.jpg'], dtype='<U13'),)",sports,soccer,608
14513,20006,"(array(['070956772.jpg'], dtype='<U13'),)",sports,soccer,608
14514,20007,"(array(['023034416.jpg'], dtype='<U13'),)",sports,soccer,608
14515,20008,"(array(['041447673.jpg'], dtype='<U13'),)",sports,soccer,608
14516,20009,"(array(['003286273.jpg'], dtype='<U13'),)",sports,soccer,608
14517,20010,"(array(['013590738.jpg'], dtype='<U13'),)",sports,soccer,608
14518,20011,"(array(['031977729.jpg'], dtype='<U13'),)",sports,soccer,608
14519,20012,"(array(['034198581.jpg'], dtype='<U13'),)",sports,soccer,608
14520,20013,"(array(['089958522.jpg'], dtype='<U13'),)",sports,soccer,608
14521,20014,"(array(['074181291.jpg'], dtype='<U13'),)",sports,soccer,608
